CookerStat, GenerateAssetRegistry=128.849747, Initialize=160.818039, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_0, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/Blueprints/SignalsBattleModeBP_Auto1.uasset, AutoPackageBackupDelegate=1425.082886, FlushAsyncLoading=0.013068, FlushStreamingFunc=0.098288, BlockTillAllRequestsFinished=0.006273, ResetLoadersForSaveUnMarkAllObjects=59.272362, TagPackageExports=38.054012, BeginCacheForCookedPlatformData=0.005227, SerializeImports=37.782413, GatherLocalizableTextData=44.980930, MarkNames=0.243366, SerializeSummary=0.206247, SerializeNames=0.450920, SerializeGatherableTextData=0.242583, BuildExportMap=0.711277, SortExportsNonSeekfree=8.140351, SortExportsSeekfreeConstructor=0.668671, SortExportsSeekfreeInner=67.454010, SortExportsSeekfree=0.010457, BuildDependencyMap=9.525266, SerializeImportMap=0.052802, SerializeExportMap=0.175662, SerializeDependencyMap=0.077896, SerializeStringAssetReferenceMap=0.005491, SaveThumbNailsAssetRegistryDataWorldLevelInfo=5.948749, SerializeExports=58.716618, SerializeBulkData=0.232387, MoveFile=23.717098, UnaccountedTime=0.756241, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
DDCTransactionId191EFC02493B359221D9C0B7C16CCB57_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_85893F6C411B35C8A373F6B13A52270B, StartTime=2016.06.25-15.44.18, HierarchicalDDC=, DataSize=170213, Duration=32.156757, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
DDCTransactionId050A9BAB47F5229E996E2CB9942F7668_1, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_7260335F4559881C9CBFA88289E18C6F, StartTime=2016.06.25-15.44.23, HierarchicalDDC=, DataSize=170213, Duration=44.741749, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
DDCTransactionId050A9BAB47F5229E996E2CB9942F7668_2, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_8D1D664849816A4AA31CEBAFC3D2C19B, StartTime=2016.06.25-15.44.59, HierarchicalDDC=, DataSize=170213, Duration=17.544065, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_10, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Characters/Brandon/Anims/walking.uasset, AutoPackageBackupDelegate=87.770782, FlushAsyncLoading=0.010718, FlushStreamingFunc=0.084959, BlockTillAllRequestsFinished=0.012022, ResetLoadersForSaveUnMarkAllObjects=5.802103, TagPackageExports=0.253562, BeginCacheForCookedPlatformData=0.001829, SerializeImports=1.022872, GatherLocalizableTextData=0.840671, MarkNames=0.009935, SerializeSummary=0.018820, SerializeNames=0.156842, SerializeGatherableTextData=0.004180, BuildExportMap=0.037644, SortExportsNonSeekfree=0.016205, SortExportsSeekfreeConstructor=0.009414, SortExportsSeekfreeInner=1.397461, SortExportsSeekfree=0.005748, BuildDependencyMap=0.012547, SerializeImportMap=0.015162, SerializeExportMap=0.009410, SerializeDependencyMap=0.002354, SerializeStringAssetReferenceMap=0.002351, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.307126, SerializeExports=2.182715, SerializeBulkData=0.007581, MoveFile=5.855426, UnaccountedTime=2.166770, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_11, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Characters/Brandon/Anims/standard_run.uasset, AutoPackageBackupDelegate=123.830551, FlushAsyncLoading=0.010978, FlushStreamingFunc=0.066135, BlockTillAllRequestsFinished=0.004966, ResetLoadersForSaveUnMarkAllObjects=0.722520, TagPackageExports=0.126522, BeginCacheForCookedPlatformData=0.001308, SerializeImports=0.755977, GatherLocalizableTextData=0.539273, MarkNames=0.006799, SerializeSummary=0.014637, SerializeNames=0.080511, SerializeGatherableTextData=0.001568, BuildExportMap=0.020653, SortExportsNonSeekfree=0.009410, SortExportsSeekfreeConstructor=0.010196, SortExportsSeekfreeInner=0.550512, SortExportsSeekfree=0.002615, BuildDependencyMap=0.009410, SerializeImportMap=0.009410, SerializeExportMap=0.007320, SerializeDependencyMap=0.002354, SerializeStringAssetReferenceMap=0.002090, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.610746, SerializeExports=1.055285, SerializeBulkData=0.004966, MoveFile=5.868237, UnaccountedTime=0.151351, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_12, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/Characters/Brandon/Male01_Skeleton_Auto4.uasset, AutoPackageBackupDelegate=75.134033, FlushAsyncLoading=0.009410, FlushStreamingFunc=0.092275, BlockTillAllRequestsFinished=0.009149, ResetLoadersForSaveUnMarkAllObjects=0.437327, TagPackageExports=0.036336, BeginCacheForCookedPlatformData=0.001308, SerializeImports=28.431501, GatherLocalizableTextData=0.156581, MarkNames=0.004184, SerializeSummary=0.015944, SerializeNames=0.074238, SerializeGatherableTextData=0.001308, BuildExportMap=0.010718, SortExportsNonSeekfree=0.005227, SortExportsSeekfreeConstructor=0.075024, SortExportsSeekfreeInner=0.220362, SortExportsSeekfree=0.002876, BuildDependencyMap=0.004966, SerializeImportMap=0.008106, SerializeExportMap=0.006534, SerializeDependencyMap=0.001308, SerializeStringAssetReferenceMap=0.002090, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.029802, SerializeExports=0.895042, SerializeBulkData=0.004966, MoveFile=4.646439, UnaccountedTime=0.154227, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_13, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Saved/Autosaves/Game/Characters/Brandon/Anims/standard_run_Auto4.uasset, AutoPackageBackupDelegate=69.866501, FlushAsyncLoading=0.005491, FlushStreamingFunc=0.076067, BlockTillAllRequestsFinished=0.004444, ResetLoadersForSaveUnMarkAllObjects=1.009799, TagPackageExports=0.207033, BeginCacheForCookedPlatformData=0.003137, SerializeImports=0.999082, GatherLocalizableTextData=0.524636, MarkNames=0.008889, SerializeSummary=0.011500, SerializeNames=0.082865, SerializeGatherableTextData=0.001308, BuildExportMap=0.020128, SortExportsNonSeekfree=0.008367, SortExportsSeekfreeConstructor=0.008885, SortExportsSeekfreeInner=0.534307, SortExportsSeekfree=0.002615, BuildDependencyMap=0.007059, SerializeImportMap=0.007842, SerializeExportMap=0.007320, SerializeDependencyMap=0.001308, SerializeStringAssetReferenceMap=0.001568, SaveThumbNailsAssetRegistryDataWorldLevelInfo=9.550359, SerializeExports=1.006141, SerializeBulkData=0.004966, MoveFile=5.193032, UnaccountedTime=0.205725, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_14, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Characters/Brandon/Anims/standard_run.uasset, AutoPackageBackupDelegate=82.377251, FlushAsyncLoading=0.013333, FlushStreamingFunc=0.106651, BlockTillAllRequestsFinished=0.005230, ResetLoadersForSaveUnMarkAllObjects=0.312638, TagPackageExports=0.210170, BeginCacheForCookedPlatformData=0.001829, SerializeImports=0.949152, GatherLocalizableTextData=0.644360, MarkNames=0.007842, SerializeSummary=0.012811, SerializeNames=0.111356, SerializeGatherableTextData=0.001308, BuildExportMap=0.025094, SortExportsNonSeekfree=0.012808, SortExportsSeekfreeConstructor=0.008367, SortExportsSeekfreeInner=0.789177, SortExportsSeekfree=0.003137, BuildDependencyMap=0.012022, SerializeImportMap=0.008363, SerializeExportMap=0.007320, SerializeDependencyMap=0.001829, SerializeStringAssetReferenceMap=0.002354, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.333287, SerializeExports=1.846291, SerializeBulkData=0.007581, MoveFile=32.344444, UnaccountedTime=2.106648, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_15, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Characters/Brandon/Anims/standard_run.uasset, AutoPackageBackupDelegate=77.005157, FlushAsyncLoading=0.008103, FlushStreamingFunc=0.118677, BlockTillAllRequestsFinished=0.012286, ResetLoadersForSaveUnMarkAllObjects=0.309762, TagPackageExports=0.251729, BeginCacheForCookedPlatformData=0.002354, SerializeImports=1.296557, GatherLocalizableTextData=0.985753, MarkNames=0.014115, SerializeSummary=0.014897, SerializeNames=0.179064, SerializeGatherableTextData=0.001829, BuildExportMap=0.036072, SortExportsNonSeekfree=0.018824, SortExportsSeekfreeConstructor=0.012547, SortExportsSeekfreeInner=1.027051, SortExportsSeekfree=0.003397, BuildDependencyMap=0.012025, SerializeImportMap=0.014115, SerializeExportMap=0.013072, SerializeDependencyMap=0.002090, SerializeStringAssetReferenceMap=0.002615, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.375371, SerializeExports=2.584755, SerializeBulkData=0.006273, MoveFile=6.001551, UnaccountedTime=0.165991, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_16, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Characters/Brandon/Anims/standard_run.uasset, AutoPackageBackupDelegate=72.097054, FlushAsyncLoading=0.006009, FlushStreamingFunc=0.091232, BlockTillAllRequestsFinished=0.008885, ResetLoadersForSaveUnMarkAllObjects=0.247028, TagPackageExports=0.139065, BeginCacheForCookedPlatformData=0.001308, SerializeImports=0.917524, GatherLocalizableTextData=0.614561, MarkNames=0.007581, SerializeSummary=0.011239, SerializeNames=0.111617, SerializeGatherableTextData=0.001568, BuildExportMap=0.024572, SortExportsNonSeekfree=0.013072, SortExportsSeekfreeConstructor=0.008624, SortExportsSeekfreeInner=0.706837, SortExportsSeekfree=0.002351, BuildDependencyMap=0.008889, SerializeImportMap=0.007842, SerializeExportMap=0.007059, SerializeDependencyMap=0.001568, SerializeStringAssetReferenceMap=0.001568, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.254083, SerializeExports=1.563974, SerializeBulkData=0.004705, MoveFile=7.031217, UnaccountedTime=0.175402, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
DDCTransactionId050A9BAB47F5229E996E2CB9942F7668_3, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_9519968147A34C850074AD80AF7F0922, StartTime=2016.06.25-15.59.20, HierarchicalDDC=, DataSize=5510, Duration=6.642777, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_17, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Audio/footstep-soft.uasset, AutoPackageBackupDelegate=0.155274, FlushAsyncLoading=0.004444, FlushStreamingFunc=0.054896, BlockTillAllRequestsFinished=0.003658, ResetLoadersForSaveUnMarkAllObjects=0.258528, TagPackageExports=0.024050, BeginCacheForCookedPlatformData=0.001304, SerializeImports=0.784997, GatherLocalizableTextData=0.111096, MarkNames=0.006534, SerializeSummary=0.013333, SerializeNames=0.038426, SerializeGatherableTextData=0.010192, BuildExportMap=0.025358, SortExportsNonSeekfree=0.007581, SortExportsSeekfreeConstructor=0.013068, SortExportsSeekfreeInner=0.271861, SortExportsSeekfree=0.003397, BuildDependencyMap=0.009149, SerializeImportMap=0.009410, SerializeExportMap=0.007581, SerializeDependencyMap=0.001568, SerializeStringAssetReferenceMap=0.002615, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.863536, SerializeExports=0.254605, SerializeBulkData=0.089664, MoveFile=5.420975, UnaccountedTime=1.994766, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
DDCTransactionId050A9BAB47F5229E996E2CB9942F7668_4, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_128F840C4D245A749A8791973C0B7FC1, StartTime=2016.06.25-15.59.28, HierarchicalDDC=, DataSize=170213, Duration=29.363405, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_18, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Enemies/Mixamo_Maw/Anims/Maw_J_Laygo_Walk.uasset, AutoPackageBackupDelegate=79.560371, FlushAsyncLoading=0.011504, FlushStreamingFunc=0.078160, BlockTillAllRequestsFinished=0.009671, ResetLoadersForSaveUnMarkAllObjects=0.855312, TagPackageExports=0.156321, BeginCacheForCookedPlatformData=0.001308, SerializeImports=12.944679, GatherLocalizableTextData=0.544239, MarkNames=0.008889, SerializeSummary=0.014637, SerializeNames=0.118155, SerializeGatherableTextData=0.001568, BuildExportMap=0.033200, SortExportsNonSeekfree=0.014901, SortExportsSeekfreeConstructor=0.008885, SortExportsSeekfreeInner=0.784472, SortExportsSeekfree=0.003397, BuildDependencyMap=0.010196, SerializeImportMap=0.021175, SerializeExportMap=0.015162, SerializeDependencyMap=0.001568, SerializeStringAssetReferenceMap=0.002094, SaveThumbNailsAssetRegistryDataWorldLevelInfo=11.689942, SerializeExports=2.926148, SerializeBulkData=0.014637, MoveFile=28.357002, UnaccountedTime=1.956340, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
SavePackageTransactionIdB04AC47C4BE03F994ACA42BBA06DA8F8_19, Filename=../../../../../../Users/Julian/Documents/Unreal Projects/Signals/Content/Enemies/Mixamo_Maw/Anims/Maw_J_Laygo_Run.uasset, AutoPackageBackupDelegate=79.235184, FlushAsyncLoading=0.016730, FlushStreamingFunc=0.086784, BlockTillAllRequestsFinished=0.007320, ResetLoadersForSaveUnMarkAllObjects=1.297865, TagPackageExports=0.172786, BeginCacheForCookedPlatformData=0.001308, SerializeImports=1.370277, GatherLocalizableTextData=0.947062, MarkNames=0.017773, SerializeSummary=0.017516, SerializeNames=0.138283, SerializeGatherableTextData=0.002090, BuildExportMap=0.038687, SortExportsNonSeekfree=0.024050, SortExportsSeekfreeConstructor=0.015683, SortExportsSeekfreeInner=1.005881, SortExportsSeekfree=0.007056, BuildDependencyMap=0.014115, SerializeImportMap=0.011239, SerializeExportMap=0.010196, SerializeDependencyMap=0.002876, SerializeStringAssetReferenceMap=0.002611, SaveThumbNailsAssetRegistryDataWorldLevelInfo=10.742098, SerializeExports=1.691017, SerializeBulkData=0.006795, MoveFile=6.422151, UnaccountedTime=2.360992, RunGuid=RunID935603054A03171FE3E816B8BE3962FD
